file name,total expected,num of assigned genes,num of unassigned genes,ratio of assigned genes
GCF_000008065-GCF_000160875,0,1952,952,0.6721763085399449
GCF_000008065-GCF_000296835,0,2743,768,0.7812589005981202
GCF_000008165-GCF_000008505,0,8980,1169,0.8848162380530101
GCF_000008165-GCF_000017425,0,6464,2251,0.7417096959265634
GCF_000008165-GCF_000161415,0,7493,2865,0.7234022011971423
GCF_000008165-GCF_000482345,0,7369,2274,0.7641812713885721
GCF_000008165-GCF_000612665,0,5154,3921,0.5679338842975207
GCF_000008165-GCF_000712595,0,6977,2466,0.7388541776977655
GCF_000008185-GCF_000447675,0,3666,1583,0.698418746427891
GCF_000008185-GCF_000755145,0,3803,1236,0.754713236753324
GCF_000008205-GCF_000753815,0,1138,224,0.8355359765051396
GCF_000008205-GCF_000815065,0,1091,148,0.880548829701372
GCF_000008205-GCF_000941075,0,1167,224,0.8389647735442128
GCF_000008305-GCF_000376625,0,1010,347,0.7442888725128961
GCF_000008305-GCF_000518285,0,1152,443,0.722257053291536
GCF_000008305-GCF_000518825,0,1247,143,0.8971223021582734
GCF_000008305-GCF_000526835,0,1139,246,0.8223826714801444
GCF_000008305-GCF_000526855,0,1134,387,0.7455621301775148
GCF_000008305-GCF_000686545,0,1192,228,0.8394366197183099
GCF_000008305-GCF_000702725,0,1080,281,0.7935341660543718
GCF_000008345-GCF_000204235,0,3949,696,0.8501614639397201
GCF_000008345-GCF_000367205,0,3692,758,0.8296629213483147
GCF_000008385-GCF_000073005,0,1471,499,0.7467005076142132
GCF_000008385-GCF_000306885,0,1203,265,0.8194822888283378
GCF_000008385-GCF_000331595,0,1434,423,0.7722132471728594
GCF_000008385-GCF_000376585,0,1461,414,0.7792
GCF_000008385-GCF_000689175,0,1121,425,0.7250970245795602
GCF_000008385-GCF_000829315,0,1410,408,0.7755775577557755
GCF_000008485-GCF_000091785,0,4359,2017,0.6836574654956086
GCF_000008485-GCF_000162755,0,3895,2421,0.6166877770740975
GCF_000008485-GCF_000236165,0,4402,1899,0.6986192667830503
GCF_000008485-GCF_000333755,0,4476,2064,0.6844036697247706
GCF_000008485-GCF_000423305,0,4405,1603,0.7331890812250332
GCF_000008485-GCF_000621385,0,4155,1869,0.6897410358565738
GCF_000008485-GCF_000701265,0,4091,1923,0.6802460924509478
GCF_000008485-GCF_000756815,0,4176,2324,0.6424615384615384
GCF_000008485-GCF_000770585,0,3704,1586,0.7001890359168242
GCF_000008485-GCF_000953135,0,4495,2033,0.6885723039215687
GCF_000008505-GCF_000017425,0,6526,2434,0.7283482142857143
GCF_000008505-GCF_000161415,0,7714,2889,0.7275299443553711
GCF_000008505-GCF_000482345,0,7496,2392,0.7580906148867314
GCF_000008505-GCF_000612665,0,5135,4185,0.5509656652360515
GCF_000008505-GCF_000712595,0,6973,2715,0.7197563996696945
GCF_000008525-GCF_000009305,0,2459,346,0.8766488413547238
GCF_000008525-GCF_000200595,0,2255,799,0.7383759004584152
GCF_000008525-GCF_000259275,0,2470,537,0.8214166943797805
GCF_000008525-GCF_001283065,0,2212,739,0.7495764147746526
GCF_000008545-GCF_000016785,0,3352,276,0.9239250275633958
GCF_000008545-GCF_000018945,0,3382,303,0.917774762550882
GCF_000008565-GCF_000348665,0,4739,1463,0.7641083521444695
GCF_000008645-GCF_000145295,0,3078,357,0.8960698689956332
GCF_000008665-GCF_000194625,0,2915,1467,0.665221360109539
GCF_000008665-GCF_000789255,0,3025,1449,0.6761287438533751
GCF_000008665-GCF_001006045,0,2980,1340,0.6898148148148148
GCF_000008685-GCF_000170955,0,2184,311,0.8753507014028056
GCF_000008685-GCF_000181895,0,2189,316,0.8738522954091816
GCF_000008685-GCF_000222305,0,2241,410,0.8453413806110902
GCF_000008685-GCF_000259345,0,1904,668,0.7402799377916018
GCF_000008685-GCF_000300045,0,1562,630,0.7125912408759124
GCF_000008685-GCF_000304735,0,1412,708,0.6660377358490566
GCF_000008685-GCF_000500045,0,2058,691,0.7486358675882139
GCF_000008685-GCF_000500065,0,2211,682,0.7642585551330798
GCF_000008685-GCF_000568735,0,1743,525,0.7685185185185185
GCF_000008685-GCF_000568755,0,2091,743,0.7378263937896965
GCF_000008685-GCF_000568795,0,1921,599,0.7623015873015873
GCF_000008725-GCF_000008745,0,1648,268,0.860125260960334
GCF_000008725-GCF_000009945,0,1658,198,0.8933189655172413
GCF_000008725-GCF_000026025,0,1640,177,0.9025866813428729
GCF_000008725-GCF_000204135,0,1626,192,0.8943894389438944
GCF_000008725-GCF_000204255,0,1639,227,0.8783494105037514
GCF_000008725-GCF_000454725,0,1643,179,0.9017563117453348
GCF_000008725-GCF_000471025,0,1612,157,0.9112492933860938
GCF_000008725-GCF_000493885,0,1663,108,0.9390175042348955
GCF_000008725-GCF_000583875,0,1513,210,0.8781195589088798
GCF_000008745-GCF_000009945,0,1795,203,0.8983983983983984
GCF_000008745-GCF_000026025,0,1772,187,0.9045431342521695
GCF_000008745-GCF_000204135,0,1759,201,0.8974489795918368
GCF_000008745-GCF_000204255,0,1821,187,0.9068725099601593
GCF_000008745-GCF_000454725,0,1744,220,0.8879837067209776
GCF_000008745-GCF_000471025,0,1700,211,0.8895866038723181
GCF_000008745-GCF_000583875,0,1613,252,0.8648793565683646
GCF_000008805-GCF_000160435,0,2571,1683,0.6043723554301833
GCF_000008805-GCF_000174655,0,2893,1487,0.6605022831050228
GCF_000008805-GCF_000186165,0,2869,1027,0.7363963039014374
GCF_000008805-GCF_000190695,0,2566,1497,0.6315530396258922
GCF_000008805-GCF_000194925,0,2681,1429,0.6523114355231143
GCF_000008805-GCF_000196295,0,3117,806,0.7945449910782565
GCF_000008805-GCF_000213535,0,2593,1169,0.6892610313662946
GCF_000008805-GCF_000224255,0,2824,1102,0.7193071828833418
GCF_000008805-GCF_000226875,0,2620,1395,0.6525529265255293
GCF_000008805-GCF_000227765,0,2751,1370,0.6675564183450619
GCF_000008805-GCF_000620925,0,2604,1334,0.6612493651599797
GCF_000008805-GCF_000745955,0,2700,1752,0.6064690026954178
GCF_000008805-GCF_001027865,0,2758,1260,0.686411149825784
GCF_000008805-GCF_001308005,0,2856,1321,0.6837443141010294
GCF_000008925-GCF_000317165,0,2309,1183,0.661225658648339
GCF_000008925-GCF_000615845,0,2261,1210,0.65139729184673
GCF_000008985-GCF_000019285,0,2672,735,0.7842676841796302
GCF_000008985-GCF_000219045,0,2669,770,0.7760977028205874
GCF_000008985-GCF_000505725,0,2211,770,0.7416974169741697
GCF_000008985-GCF_000764555,0,2538,909,0.7362924281984334
GCF_000009045-GCF_000011645,0,6471,1846,0.7780449681375496
GCF_000009045-GCF_000171615,0,3610,3405,0.5146115466856735
GCF_000009045-GCF_000196735,0,6547,1413,0.8224874371859296
GCF_000009045-GCF_000285535,0,5280,3139,0.6271528685116997
GCF_000009045-GCF_000286315,0,4216,3535,0.5439298155076764
GCF_000009045-GCF_000307875,0,5367,3825,0.5838772845953003
GCF_000009045-GCF_000321185,0,5056,3277,0.6067442697707909
GCF_000009045-GCF_000342105,0,6564,2058,0.7613082811412665
GCF_000009045-GCF_000465855,0,7643,2307,0.7681407035175879
GCF_000009045-GCF_000473245,0,5598,3247,0.6328999434708875
GCF_000009045-GCF_000482345,0,5145,3721,0.5803067899842094
GCF_000009045-GCF_000504145,0,5368,3526,0.6035529570496965
GCF_000009045-GCF_000565285,0,5413,3554,0.6036578565852571
GCF_000009045-GCF_000708505,0,4687,3837,0.5498592210229939
GCF_000009045-GCF_000712595,0,5185,3481,0.5983152550196169
GCF_000009045-GCF_000723905,0,5293,3265,0.6184856274830568
GCF_000009045-GCF_000724485,0,4470,2811,0.6139266584260403
GCF_000009045-GCF_000742675,0,6919,1199,0.8523035230352304
GCF_000009045-GCF_000747345,0,4459,2781,0.6158839779005525
GCF_000009045-GCF_000751975,0,5090,3248,0.6104581434396738
GCF_000009045-GCF_001278705,0,5796,2739,0.6790861159929701
GCF_000009045-GCF_001420595,0,5490,3688,0.5981695358465897
GCF_000009045-GCF_001420715,0,5520,3438,0.6162089752176825
GCF_000009045-GCF_001439965,0,5662,3493,0.6184598580010923
GCF_000009065-GCF_000009345,0,5847,2155,0.7306923269182705
GCF_000009065-GCF_000010085,0,3510,3951,0.4704463208685163
GCF_000009065-GCF_000018085,0,5835,3094,0.6534886325456378
GCF_000009065-GCF_000196615,0,5347,3382,0.6125558483216863
GCF_000009065-GCF_000241955,0,5572,3149,0.6389175553262241
GCF_000009065-GCF_000307305,0,4517,2643,0.6308659217877095
GCF_000009065-GCF_000336255,0,5514,3149,0.6365000577167264
GCF_000009065-GCF_000438825,0,5784,3057,0.6542246352222599
GCF_000009065-GCF_000599885,0,4982,2571,0.6596054547861777
GCF_000009065-GCF_000688655,0,4529,2648,0.6310436115368538
GCF_000009065-GCF_000737905,0,5424,2792,0.6601752677702045
GCF_000009065-GCF_000754815,0,5066,2142,0.7028301886792453
GCF_000009065-GCF_000951135,0,5040,2945,0.6311834690043833
GCF_000009065-GCF_001006005,0,6000,3144,0.6561679790026247
GCF_000009085-GCF_000019205,0,2607,498,0.8396135265700483
GCF_000009085-GCF_000185345,0,2676,507,0.8407163053722903
GCF_000009085-GCF_000583775,0,2898,433,0.8700090063044131
GCF_000009085-GCF_000621005,0,2636,694,0.7915915915915915
GCF_000009085-GCF_000762855,0,2515,692,0.7842220143436234
GCF_000009125-GCF_000009285,0,6771,4459,0.6029385574354408
GCF_000009125-GCF_000020205,0,6806,2716,0.7147658055030456
GCF_000009125-GCF_000196015,0,6726,4071,0.6229508196721312
GCF_000009125-GCF_000272025,0,5022,3101,0.6182444909516188
GCF_000009125-GCF_000832305,0,7189,4834,0.5979372868668386
GCF_000009125-GCF_001281465,0,5429,3631,0.5992273730684327
GCF_000009145-GCF_000014765,0,3624,1337,0.7304978834912316
GCF_000009205-GCF_000154445,0,3729,2618,0.587521663778163
GCF_000009205-GCF_000156055,0,3303,2587,0.5607809847198642
GCF_000009205-GCF_000439105,0,4566,2947,0.6077465726074803
GCF_000009205-GCF_000499525,0,4250,2860,0.5977496483825597
GCF_000009205-GCF_000612845,0,3656,3987,0.47834619913646476
GCF_000009205-GCF_000686145,0,4122,2799,0.5955786736020806
GCF_000009225-GCF_000012245,0,8043,2938,0.7324469538293416
GCF_000009225-GCF_000012265,0,9243,2827,0.7657829328914665
GCF_000009225-GCF_000016565,0,6949,3460,0.6675953501777309
GCF_000009225-GCF_000026105,0,7985,2901,0.733510931471615
GCF_000009225-GCF_000251185,0,8841,2475,0.7812831389183457
GCF_000009225-GCF_000282775,0,5690,4357,0.566338210411068
GCF_000009225-GCF_000467105,0,6298,3891,0.6181175777799588
GCF_000009225-GCF_000497835,0,8618,2937,0.7458243184768498
GCF_000009225-GCF_000510765,0,7075,3324,0.6803538801807866
GCF_000009225-GCF_000590475,0,6482,3553,0.6459392127553563
GCF_000009225-GCF_000730585,0,8203,3348,0.7101549649381006
GCF_000009225-GCF_000746525,0,7749,3200,0.7077358662891589
GCF_000009225-GCF_000756775,0,5645,3562,0.6131204518301292
GCF_000009225-GCF_000759445,0,7711,2964,0.7223419203747072
GCF_000009225-GCF_000761155,0,7089,2832,0.7145449047475053
GCF_000009225-GCF_000800255,0,7477,2698,0.7348402948402949
GCF_000009225-GCF_000806415,0,5726,3546,0.6175582398619499
GCF_000009225-GCF_000818015,0,6052,3754,0.6171731592902304
GCF_000009225-GCF_000826105,0,6949,3041,0.6955955955955956
GCF_000009225-GCF_000829415,0,8111,3240,0.7145625936040877
GCF_000009225-GCF_001446935,0,6529,3397,0.6577674793471691
GCF_000009285-GCF_000020205,0,7228,4014,0.6429460950008895
GCF_000009285-GCF_000196015,0,8858,3659,0.7076775585204123
GCF_000009285-GCF_000272025,0,5537,4306,0.5625317484506757
GCF_000009285-GCF_000832305,0,9450,4293,0.68762278978389
GCF_000009285-GCF_001281465,0,6907,3873,0.6407235621521336
GCF_000009305-GCF_000200595,0,2270,699,0.7645671943415291
GCF_000009305-GCF_000259275,0,2463,459,0.8429158110882957
GCF_000009305-GCF_001283065,0,2235,631,0.7798325191905094
GCF_000009345-GCF_000010085,0,3835,3670,0.5109926715522984
GCF_000009345-GCF_000018085,0,6498,2475,0.724172517552658
GCF_000009345-GCF_000196615,0,5903,2870,0.6728599110908469
GCF_000009345-GCF_000241955,0,6146,2619,0.7011979463776383
GCF_000009345-GCF_000307305,0,4680,2524,0.6496390893947807
GCF_000009345-GCF_000336255,0,5941,2766,0.6823245664407948
GCF_000009345-GCF_000438825,0,6360,2525,0.7158131682611142
GCF_000009345-GCF_000599885,0,5329,2268,0.7014611030670002
GCF_000009345-GCF_000688655,0,4787,2434,0.6629275723583992
GCF_000009345-GCF_000737905,0,5920,2340,0.7167070217917676
GCF_000009345-GCF_000754815,0,5440,1812,0.7501378929950359
GCF_000009345-GCF_000951135,0,5442,2587,0.6777930003736455
GCF_000009345-GCF_001006005,0,6565,2623,0.7145189377448846
GCF_000009365-GCF_000475295,0,4933,1041,0.8257448945430198
GCF_000009365-GCF_000756655,0,4892,1068,0.8208053691275168
GCF_000009365-GCF_000756665,0,5006,1448,0.7756430120855283
GCF_000009405-GCF_000009865,0,3803,991,0.7932832707551105
GCF_000009405-GCF_000010125,0,3749,952,0.7974898957668581
GCF_000009405-GCF_000010585,0,3077,1489,0.6738939991239598
GCF_000009405-GCF_000013425,0,3759,1363,0.7338930105427567
GCF_000009405-GCF_000025085,0,3688,1043,0.7795392094694568
GCF_000009405-GCF_000183685,0,3578,904,0.7983043284248104
GCF_000009405-GCF_000185885,0,3598,1122,0.7622881355932203
GCF_000009405-GCF_000235645,0,3732,874,0.8102475032566218
GCF_000009405-GCF_000260275,0,3588,949,0.7908309455587392
GCF_000009405-GCF_000286335,0,3584,1215,0.7468222546363826
GCF_000009405-GCF_000286395,0,3683,1235,0.7488816592110614
GCF_000009405-GCF_000295715,0,3615,1045,0.7757510729613734
GCF_000009405-GCF_000332735,0,3812,901,0.8088266496923403
GCF_000009405-GCF_000499705,0,3721,915,0.8026315789473685
GCF_000009405-GCF_000816085,0,3592,1017,0.7793447602516815
GCF_000009405-GCF_000972575,0,3838,1119,0.7742586241678434
GCF_000009405-GCF_001045675,0,2040,3190,0.390057361376673
GCF_000009405-GCF_001188915,0,3650,1034,0.7792485055508113
GCF_000009405-GCF_001432245,0,3822,1130,0.7718093699515347
GCF_000009485-GCF_000011545,0,8681,4023,0.6833280856423174
GCF_000009485-GCF_000011705,0,7395,4605,0.61625
GCF_000009485-GCF_000022645,0,8496,4367,0.6604991059628391
GCF_000009485-GCF_000198775,0,5017,4883,0.5067676767676768
GCF_000009485-GCF_000373005,0,7772,4754,0.6204694235989142
GCF_000009485-GCF_000685015,0,9382,4872,0.658201206678827
GCF_000009485-GCF_000687455,0,7783,3928,0.6645888480915378
GCF_000009485-GCF_000698555,0,7926,4977,0.6142757498256219
GCF_000009485-GCF_000698575,0,8658,5296,0.6204672495341838
GCF_000009485-GCF_000729995,0,9278,6370,0.5929192229038854
GCF_000009485-GCF_000756005,0,9988,3184,0.758275129061646
GCF_000009485-GCF_001235855,0,3915,5199,0.4295589203423305
GCF_000009545-GCF_000188015,0,2555,1103,0.6984691088026244
GCF_000009545-GCF_000188035,0,2878,803,0.7818527574028796
GCF_000009545-GCF_000188055,0,2749,1098,0.7145827917858071
GCF_000009545-GCF_000213825,0,2735,854,0.7620507105043187
GCF_000009545-GCF_000317855,0,2790,907,0.7546659453611037
GCF_000009545-GCF_000379985,0,2595,1118,0.6988957716132508
GCF_000009545-GCF_000380005,0,2701,771,0.7779377880184332
GCF_000009545-GCF_000772915,0,2155,975,0.6884984025559105
GCF_000009545-GCF_000831485,0,2870,737,0.7956750762406432
GCF_000009625-GCF_000017405,0,6683,5165,0.5640614449696151
GCF_000009625-GCF_000054005,0,5223,4890,0.5164639572827054
GCF_000009625-GCF_000185905,0,10151,3156,0.7628315923949801
GCF_000009625-GCF_000233995,0,10032,3496,0.7415730337078652
GCF_000009625-GCF_000236565,0,8517,4826,0.6383122236378626
GCF_000009625-GCF_000261485,0,7302,5031,0.592070055947458
GCF_000009625-GCF_000330885,0,7985,5144,0.6081955975321807
GCF_000009625-GCF_000350085,0,9001,3721,0.7075145417387203
GCF_000009625-GCF_000379605,0,7724,5359,0.5903844683940992
GCF_000009625-GCF_000409565,0,5292,5036,0.5123934934159566
GCF_000009625-GCF_000510685,0,7960,5077,0.6105699163918079
GCF_000009625-GCF_000559065,0,6422,5478,0.5396638655462185
GCF_000009625-GCF_000568555,0,8066,4113,0.6622875441333442
GCF_000009625-GCF_000798645,0,8371,6765,0.5530523255813954
GCF_000009625-GCF_000824785,0,9897,3715,0.7270790478989128
GCF_000009625-GCF_001014615,0,7425,5294,0.5837723091438006
GCF_000009625-GCF_001424985,0,6817,5048,0.5745469869363675
GCF_000009625-GCF_001426965,0,6378,4181,0.6040344729614547
GCF_000009625-GCF_001427385,0,6488,4480,0.5915390226112327
GCF_000009685-GCF_001403635,0,3629,2174,0.625366189901775
GCF_000009705-GCF_000196515,0,5924,3803,0.6090264213015318
GCF_000009705-GCF_000300115,0,9376,3946,0.7037982284942201
GCF_000009705-GCF_000316575,0,8136,3379,0.7065566652192792
GCF_000009705-GCF_000316625,0,8031,2858,0.7375332904766277
GCF_000009705-GCF_000317535,0,8123,3726,0.6855430838045404
GCF_000009705-GCF_000317695,0,8148,3349,0.7087066191180308
GCF_000009705-GCF_000332135,0,7489,3144,0.7043167497413712
GCF_000009705-GCF_000332295,0,7626,3040,0.7149821863866491
GCF_000009745-GCF_000017705,0,6679,2620,0.7182492741154963
GCF_000009745-GCF_000176155,0,5398,2250,0.705805439330544
GCF_000009745-GCF_000176235,0,6721,1927,0.7771739130434783
GCF_000009745-GCF_000189255,0,6779,1905,0.7806310456011055
GCF_000009745-GCF_000196095,0,7003,2323,0.7509114304096075
GCF_000009745-GCF_000217675,0,5793,2052,0.7384321223709369
GCF_000009745-GCF_000222585,0,6428,2370,0.7306205955899068
GCF_000009745-GCF_000272145,0,6106,2029,0.7505838967424708
GCF_000009745-GCF_000467125,0,6625,2122,0.757402538013033
GCF_000009745-GCF_000467185,0,5228,2403,0.6851002489844057
GCF_000009745-GCF_000473545,0,6593,2156,0.7535718367813464
GCF_000009745-GCF_000755385,0,4783,3500,0.5774477846190994
GCF_000009745-GCF_000772105,0,7069,2364,0.7493904378246581
GCF_000009745-GCF_001012815,0,5272,2696,0.6616465863453815
GCF_000009765-GCF_000010605,0,9801,4451,0.6876929553746842
GCF_000009765-GCF_000091305,0,11244,4569,0.71106051982546
GCF_000009765-GCF_000092385,0,10627,6124,0.6344098859769566
GCF_000009765-GCF_000147815,0,10713,5376,0.6658586611970911
GCF_000009765-GCF_000156695,0,9306,4470,0.6755226480836237
GCF_000009765-GCF_000163875,0,9049,5073,0.6407732615776802
GCF_000009765-GCF_000176115,0,9732,4167,0.7001942585797539
GCF_000009765-GCF_000203835,0,10760,4807,0.6912057557654012
GCF_000009765-GCF_000204605,0,9801,4040,0.7081135756086988
GCF_000009765-GCF_000213055,0,9053,4520,0.6669859279451853
GCF_000009765-GCF_000225525,0,9798,4516,0.6845046807321503
GCF_000009765-GCF_000226455,0,10971,3965,0.7345340117836101
GCF_000009765-GCF_000242715,0,11066,5495,0.6681963649538072
GCF_000009765-GCF_000245355,0,11338,4912,0.6977230769230769
GCF_000009765-GCF_000253235,0,9955,4538,0.6868833229835093
GCF_000009765-GCF_000317595,0,10891,4688,0.6990820976956159
GCF_000009765-GCF_000331005,0,11311,5044,0.691592785081015
GCF_000009765-GCF_000349325,0,11384,4223,0.7294162875632729
GCF_000009765-GCF_000359525,0,8822,4301,0.672254819782062
GCF_000009765-GCF_000367365,0,12037,5615,0.6819057330614094
GCF_000009765-GCF_000373565,0,10775,4525,0.704248366013072
GCF_000009765-GCF_000373625,0,9449,3836,0.7112532931878058
GCF_000009765-GCF_000377525,0,9202,4121,0.690685281092847
GCF_000009765-GCF_000384175,0,9526,4328,0.6875992493142775
GCF_000009765-GCF_000424825,0,8195,4966,0.6226730491603981
GCF_000009765-GCF_000424945,0,11415,4039,0.7386437168370649
GCF_000009765-GCF_000444875,0,10435,3420,0.7531577047997113
GCF_000009765-GCF_000470535,0,9488,4364,0.6849552411204158
GCF_000009765-GCF_000478605,0,8581,4135,0.6748191255111671
GCF_000009765-GCF_000497405,0,6930,4694,0.596180316586373
GCF_000009765-GCF_000497445,0,10534,4747,0.6893527910477063
GCF_000009765-GCF_000695235,0,9667,5262,0.6475316498090964
GCF_000009765-GCF_000709915,0,9813,3940,0.7135170508252745
GCF_000009765-GCF_000716165,0,10076,4504,0.6910836762688615
GCF_000009765-GCF_000716215,0,10159,4086,0.7131625131625131
GCF_000009765-GCF_000716335,0,9663,4264,0.6938321246499605
GCF_000009765-GCF_000716805,0,11123,5560,0.6667266079242342
GCF_000009765-GCF_000717745,0,9544,4459,0.6815682353781333
GCF_000009765-GCF_000718015,0,8609,4520,0.6557239698377637
GCF_000009765-GCF_000718095,0,9801,4255,0.6972822993739328
GCF_000009765-GCF_000718165,0,11947,5350,0.6906978088685899
GCF_000009765-GCF_000719105,0,9354,3911,0.7051639653222767
GCF_000009765-GCF_000719335,0,9259,4575,0.6692930461182593
GCF_000009765-GCF_000719775,0,9099,4589,0.6647428404441846
GCF_000009765-GCF_000720325,0,10542,5115,0.6733090630388964
GCF_000009765-GCF_000720455,0,9844,4665,0.6784754290440417
GCF_000009765-GCF_000720475,0,9942,4856,0.6718475469658062
GCF_000009765-GCF_000720535,0,9255,4498,0.672944084926925
GCF_000009765-GCF_000720765,0,11838,4558,0.7220053671627226
GCF_000009765-GCF_000720995,0,9283,4960,0.6517587586884785
GCF_000009765-GCF_000721105,0,11347,4450,0.7183009432170665
GCF_000009765-GCF_000721265,0,8686,4697,0.6490323544795636
GCF_000009765-GCF_000721375,0,10068,4637,0.6846650799047943
GCF_000009765-GCF_000721445,0,8762,5204,0.6273807818988973
GCF_000009765-GCF_000725495,0,11126,4383,0.7173899026371784
GCF_000009765-GCF_000725575,0,10335,4760,0.6846637959589268
